time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/std,train/value_loss,train/learning_rate,train/kl_loss_with_bc_model,train/n_updates,train/clip_fraction,train/explained_variance,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
166,2762,21757952,7876,,,,,,,,,,,,,,,
,,21889024,,3.974721421301365,-0.04787178633850999,0.04485149,0.2,0.04310878366231918,26.23671623468399,0.000267363072,0.30750519037246704,1595,0.34911346435546875,0.9291374832391739,9.280729293823242,-186.69532917192646,0.052083333333333336,355.03125
167,2762,21889024,7924,,,,,,,,,,,,,,,
,,22020096,,4.197000938653946,-0.04939694283675635,0.04540707,0.2,0.043221112340688705,27.41569764614105,0.000267166464,0.3060262203216553,1600,0.34659271240234374,0.9287730827927589,9.026318550109863,-173.9284678637821,0.125,329.0520833333333
168,2762,22020096,7971,,,,,,,,,,,,,,,
,,22151168,,4.013276374340057,-0.04906101953820326,0.047752995,0.2,0.04314146563410759,30.74295984506607,0.000266969856,0.30650097131729126,1605,0.37021636962890625,0.9220470860600471,11.662032127380371,-183.10423518895985,0.052083333333333336,357.25
169,2762,22151168,8019,,,,,,,,,,,,,,,
,,22282240,,4.112338575720787,-0.05081743108748924,0.051002964,0.2,0.0429999940097332,29.981333231925966,0.000266773248,0.3088071048259735,1610,0.3452880859375,0.9191459864377975,8.771273612976074,-179.2762138316574,0.0625,354.9166666666667
170,2762,22282240,8067,,,,,,,,,,,,,,,
,,22413312,,3.9284293949604034,-0.047034553019329906,0.04873692,0.2,0.04300576448440552,30.126548886299133,0.00026657663999999997,0.28193235397338867,1615,0.341009521484375,0.9215958192944527,11.30208683013916,-190.08539048735562,0.052083333333333336,344.8645833333333
171,2761,22413312,8115,,,,,,,,,,,,,,,
,,22544384,,4.04012541025877,-0.05301799640001263,0.056575954,0.2,0.04277779906988144,26.438751292228698,0.00026638003199999996,0.31380486488342285,1620,0.3734405517578125,0.9264916107058525,9.180954933166504,-186.27077205590595,0.041666666666666664,353.96875
172,2762,22544384,8162,,,,,,,,,,,,,,,
,,22675456,,4.07107854783535,-0.05141323090938386,0.051705167,0.2,0.04279171675443649,25.711929786205292,0.00026618342399999995,0.2997061014175415,1625,0.35644073486328126,0.9330766499042511,9.326796531677246,-189.37208482564952,0.041666666666666664,353.4791666666667
173,2761,22675456,8210,,,,,,,,,,,,,,,
,,22806528,,3.9906312391161918,-0.0511556300916709,0.05444534,0.2,0.042765870690345764,29.075861835479735,0.00026598681599999995,0.2995948791503906,1630,0.3536773681640625,0.9252443388104439,9.340766906738281,-179.88467704396632,0.08333333333333333,354.7083333333333
174,2761,22806528,8257,,,,,,,,,,,,,,,
,,22937600,,4.196000644564629,-0.053125612228177486,0.05789746,0.2,0.04272977635264397,26.78299436569214,0.000265790208,0.29832297563552856,1635,0.35677337646484375,0.9308167919516563,9.948487281799316,-180.0571192547027,0.020833333333333332,372.3020833333333
175,2761,22937600,8305,,,,,,,,,,,,,,,
,,23068672,,4.068603347241878,-0.053210703900549564,0.05508834,0.2,0.0428098663687706,29.55737171173096,0.0002655936,0.3199794888496399,1640,0.3955078125,0.929840512573719,11.840472221374512,-177.1211225288629,0.07291666666666667,351.9791666666667
176,2761,23068672,8353,,,,,,,,,,,,,,,
,,23199744,,4.365838634967804,-0.05201568878837861,0.055355594,0.2,0.04277718812227249,28.305374228954314,0.000265396992,0.3067885637283325,1645,0.36153106689453124,0.9280115142464638,10.598527908325195,-189.55970092043808,0.052083333333333336,351.4583333333333
177,2761,23199744,8401,,,,,,,,,,,,,,,
,,23330816,,4.383324861526489,-0.05259779611951672,0.047230996,0.2,0.04265330731868744,26.293421137332917,0.000265200384,0.30257466435432434,1650,0.36581268310546877,0.9357057362794876,9.148602485656738,-188.67232435478607,0.052083333333333336,353.9270833333333
178,2761,23330816,8448,,,,,,,,,,,,,,,
,,23461888,,3.9283265992999077,-0.050781329185701905,0.048646,0.2,0.04258192330598831,28.728296387195588,0.00026500377599999997,0.29655390977859497,1655,0.35632171630859377,0.9249883070588112,9.742618560791016,-184.0635409778396,0.052083333333333336,344.34375
179,2761,23461888,8496,,,,,,,,,,,,,,,
,,23592960,,4.1036580666899685,-0.048587461501301735,0.047782578,0.2,0.04274226725101471,28.01749167442322,0.00026480716799999997,0.2992086410522461,1660,0.358673095703125,0.9309992417693138,10.136958122253418,-184.88384658555813,0.125,338.9375
180,2761,23592960,8544,,,,,,,,,,,,,,,
,,23724032,,4.111166989803314,-0.05169422837207094,0.0548665,0.2,0.042640320956707,29.294935965538023,0.00026461055999999996,0.30983293056488037,1665,0.37442474365234374,0.92780751734972,12.233234405517578,-179.84798582153726,0.08333333333333333,352.2708333333333
181,2761,23724032,8591,,,,,,,,,,,,,,,
,,23855104,,4.066762939095497,-0.04919535582739627,0.04960107,0.2,0.04257149249315262,27.446953928470613,0.000264413952,0.30534765124320984,1670,0.369134521484375,0.9212459921836853,9.43779182434082,-183.62416986490803,0.0625,345.9479166666667
182,2761,23855104,8639,,,,,,,,,,,,,,,
,,23986176,,4.035970623791218,-0.051186425142805095,0.05195424,0.2,0.04250418394804001,25.838643538951874,0.000264217344,0.2980247735977173,1675,0.37031402587890627,0.93442652374506,8.205588340759277,-179.821580681786,0.07291666666666667,353.8333333333333
183,2761,23986176,8686,,,,,,,,,,,,,,,
,,24117248,,4.142705881595612,-0.04103007020021323,0.06933327,0.2,0.04254817217588425,25.433550894260406,0.000264020736,0.3086981773376465,1680,0.41327056884765623,0.9332533851265907,8.940145492553711,-176.90100927520044,0.08333333333333333,337.2395833333333
184,2760,24117248,8735,,,,,,,,,,,,,,,
,,24248320,,4.085606853663921,-0.052548098898842,0.05351805,0.2,0.042475514113903046,28.38210062980652,0.000263824128,0.32368528842926025,1685,0.37119903564453127,0.9299676716327667,10.671394348144531,-188.72033328668684,0.08333333333333333,335.90625
185,2761,24248320,8782,,,,,,,,,,,,,,,
,,24379392,,4.22152807712555,-0.05245435977121815,0.048417166,0.2,0.04239078611135483,27.99779714345932,0.00026362752,0.32682499289512634,1690,0.36362152099609374,0.9295368269085884,11.085559844970703,-186.24883591811144,0.07291666666666667,339.6666666666667
186,2760,24379392,8830,,,,,,,,,,,,,,,
,,24510464,,4.051912252604962,-0.05096454039157834,0.05131598,0.2,0.04223790392279625,28.346524512767793,0.000263430912,0.3350863456726074,1695,0.34844207763671875,0.9277625009417534,10.575325965881348,-185.56449621198786,0.07291666666666667,343.9583333333333
187,2760,24510464,8877,,,,,,,,,,,,,,,
,,24641536,,3.9784939110279085,-0.04946078973152908,0.048395902,0.2,0.042155347764492035,32.94767258167267,0.00026323430399999997,0.33905309438705444,1700,0.35092010498046877,0.9164141863584518,12.258549690246582,-185.10520106719346,0.10416666666666667,334.40625
188,2760,24641536,8925,,,,,,,,,,,,,,,
,,24772608,,3.9894290626049043,-0.05190270930324914,0.047278866,0.2,0.04201793670654297,29.07745016813278,0.00026303769599999997,0.3354397714138031,1705,0.36313018798828123,0.9296456426382065,9.92591667175293,-182.25430306271997,0.10416666666666667,325.75
189,2760,24772608,8972,,,,,,,,,,,,,,,
,,24903680,,3.920772534608841,-0.03928123340301681,0.057792082,0.2,0.042283765971660614,24.409584206342696,0.00026284108799999996,0.3435449004173279,1710,0.41181640625,0.9323936849832535,8.7571439743042,-188.46012790515226,0.07291666666666667,350.3541666666667
190,2760,24903680,9020,,,,,,,,,,,,,,,
,,25034752,,4.067124792933464,-0.05147173696605023,0.048521675,0.2,0.04234759509563446,26.98305218219757,0.00026264447999999995,0.3189293146133423,1715,0.37495269775390627,0.9293548464775085,8.76620864868164,-190.75998291569726,0.052083333333333336,340.9270833333333
191,2760,25034752,9067,,,,,,,,,,,,,,,
,,25165824,,3.9970758974552156,-0.05336534487723839,0.043286547,0.2,0.042578622698783875,31.018073153495788,0.00026244787199999995,0.32955437898635864,1720,0.35714263916015626,0.9224218353629112,11.605498313903809,-186.61075868212598,0.0625,345.6979166666667
192,2760,25165824,9115,,,,,,,,,,,,,,,
,,25296896,,4.112994202971459,-0.04710579507227521,0.047692485,0.2,0.04256739467382431,26.45550454854965,0.000262251264,0.3198198676109314,1725,0.35653076171875,0.9301992133259773,8.738853454589844,-191.98647817113635,0.03125,344.78125
193,2760,25296896,9162,,,,,,,,,,,,,,,
,,25427968,,4.00483146905899,-0.05003961243783124,0.04344812,0.2,0.042453959584236145,27.869458317756653,0.000262054656,0.3302363157272339,1730,0.34649200439453126,0.9301012307405472,10.97900390625,-178.49378032646192,0.11458333333333333,330.09375
194,2760,25427968,9210,,,,,,,,,,,,,,,
,,25559040,,3.8209696978330614,-0.051131875941064206,0.0453529,0.2,0.04238438233733177,33.240212416648866,0.000261858048,0.3377680480480194,1735,0.351025390625,0.9172109216451645,12.827568054199219,-189.9678693233581,0.03125,342.25
195,2760,25559040,9258,,,,,,,,,,,,,,,
,,25690112,,4.139685133099556,-0.05230942570924526,0.057262436,0.2,0.042272984981536865,28.038399124145506,0.00026166144,0.3298114538192749,1740,0.363824462890625,0.9275407791137695,10.3741455078125,-186.31289207560323,0.0625,351.2395833333333
196,2760,25690112,9306,,,,,,,,,,,,,,,
,,25821184,,4.120132166147232,-0.04841685122519266,0.053884227,0.2,0.042035236954689026,27.05727249979973,0.00026146483199999997,0.3238774538040161,1745,0.35126953125,0.9355004206299782,10.151732444763184,-192.10877977552795,0.041666666666666664,349.7083333333333
197,2760,25821184,9353,,,,,,,,,,,,,,,
,,25952256,,4.214259871840477,-0.048698774704826066,0.05959133,0.2,0.042113661766052246,31.181389021873475,0.00026126822399999997,0.34329479932785034,1750,0.37860260009765623,0.9247721135616302,12.689017295837402,-190.85067009250247,0.041666666666666664,348.1354166666667
198,2760,25952256,9401,,,,,,,,,,,,,,,
,,26083328,,3.9914960891008375,-0.049531816234230065,0.052288614,0.2,0.04214012622833252,29.086629033088684,0.00026107161599999996,0.3377957046031952,1755,0.34005279541015626,0.9292595982551575,9.488421440124512,-181.8441658671643,0.08333333333333333,340.6145833333333
199,2760,26083328,9449,,,,,,,,,,,,,,,
,,26214400,,4.032492843270302,-0.04992635300586699,0.046345316,0.2,0.042019881308078766,28.7654128909111,0.000260875008,0.3381870687007904,1760,0.35715179443359374,0.931662492454052,9.942194938659668,-180.26650873346446,0.08333333333333333,347.6770833333333
200,2760,26214400,9496,,,,,,,,,,,,,,,
,,26345472,,4.140789645910263,-0.04440688662289176,0.046565197,0.2,0.042252641171216965,35.1483116030693,0.0002606784,0.3493792712688446,1765,0.33705596923828124,0.9137778207659721,12.652186393737793,-184.5276183719658,0.0625,341.1458333333333
201,2760,26345472,9545,,,,,,,,,,,,,,,
,,26476544,,3.9502973809838293,-0.049912100001529326,0.042707063,0.2,0.04234395921230316,28.296437656879426,0.000260481792,0.3234352469444275,1770,0.35398101806640625,0.9302819073200226,10.764687538146973,-191.9895237349609,0.03125,337.0625
202,2760,26476544,9591,,,,,,,,,,,,,,,
,,26607616,,4.016237159073353,-0.05215574575704522,0.047476355,0.2,0.04210987314581871,29.214274680614473,0.00026028518399999993,0.34404128789901733,1775,0.342059326171875,0.9300283640623093,11.22803020477295,-192.6411630005192,0.020833333333333332,350.9583333333333
203,2760,26607616,9639,,,,,,,,,,,,,,,
,,26738688,,3.845150539278984,-0.04798263577686157,0.042588133,0.2,0.04201421141624451,32.030415534973145,0.000260088576,0.33761459589004517,1780,0.3421875,0.911907970905304,10.35856819152832,-188.7726932786862,0.09375,319.7291666666667
204,2760,26738688,9687,,,,,,,,,,,,,,,
,,26869760,,3.6821520805358885,-0.04993808072249521,0.045590762,0.2,0.042160239070653915,29.466688776016234,0.000259891968,0.3382130563259125,1785,0.3493072509765625,0.9253806322813034,12.66919231414795,-181.6922601090284,0.07291666666666667,346.4375
205,2759,26869760,9735,,,,,,,,,,,,,,,
,,27000832,,3.844247731566429,-0.04602216680068523,0.048826165,0.2,0.04211771488189697,30.08583766222,0.00025969535999999997,0.31783491373062134,1790,0.33540191650390627,0.9163773432374,10.634772300720215,-172.96837427536238,0.09375,339.8229166666667
206,2760,27000832,9782,,,,,,,,,,,,,,,
,,27131904,,3.8281303107738496,-0.04998895098979119,0.047468875,0.2,0.04193414747714996,29.861089444160463,0.00025949875199999996,0.33743709325790405,1795,0.3621368408203125,0.9136349409818649,9.726587295532227,-189.8513789487365,0.041666666666666664,357.4895833333333
207,2759,27131904,9830,,,,,,,,,,,,,,,
,,27262976,,3.7530467808246613,-0.048775122204096986,0.069205984,0.2,0.04215535521507263,29.7441929936409,0.00025930214399999996,0.34187984466552734,1800,0.36787567138671873,0.9147409275174141,12.117179870605469,-189.81539375185648,0.041666666666666664,350.84375
208,2760,27262976,9877,,,,,,,,,,,,,,,
,,27394048,,3.79193427413702,-0.05115595396055141,0.049051203,0.2,0.042249321937561035,28.643543004989624,0.00025910553599999995,0.3498793840408325,1805,0.38134307861328126,0.920026920735836,9.346068382263184,-178.24608852397694,0.10416666666666667,341.3645833333333
209,2759,27394048,9925,,,,,,,,,,,,,,,
,,27525120,,3.891334930062294,-0.04727656664035749,0.048559655,0.2,0.042116474360227585,32.661332559585574,0.00025890892799999995,0.33533161878585815,1810,0.33863372802734376,0.9128815233707428,10.12848949432373,-180.335126370539,0.07291666666666667,338.5416666666667
210,2760,27525120,9972,,,,,,,,,,,,,,,
,,27656192,,3.796634218096733,-0.0499636972672306,0.04749973,0.2,0.04206681251525879,26.982942831516265,0.00025871232,0.3319847583770752,1815,0.3518157958984375,0.919578455388546,10.268643379211426,-188.1165516503573,0.03125,343.1666666666667
211,2759,27656192,10020,,,,,,,,,,,,,,,
,,27787264,,3.786347432434559,-0.05043701512622647,0.048119057,0.2,0.04210691154003143,30.28271164894104,0.000258515712,0.3338592052459717,1820,0.370892333984375,0.9164753779768944,11.006216049194336,-176.34408787258974,0.125,336.5520833333333
212,2759,27787264,10067,,,,,,,,,,,,,,,
,,27918336,,3.868970957398415,-0.04901046044542454,0.048642337,0.2,0.04181986302137375,28.297180008888244,0.000258319104,0.3174010217189789,1825,0.35731658935546873,0.9189134538173676,10.142658233642578,-182.49407694148246,0.010416666666666666,363.5625
213,2759,27918336,10115,,,,,,,,,,,,,,,
,,28049408,,3.89246024787426,-0.04783107854455011,0.056142084,0.2,0.041899412870407104,26.701916527748107,0.000258122496,0.3062503933906555,1830,0.3877593994140625,0.929135262966156,9.116344451904297,-175.72045254299232,0.08333333333333333,325.0625
214,2760,28049408,10162,,,,,,,,,,,,,,,
,,28180480,,3.9101258665323257,-0.05331835766555741,0.046252616,0.2,0.04158211499452591,29.387162947654723,0.00025792588799999997,0.33357739448547363,1835,0.355908203125,0.9190469831228256,9.873475074768066,-185.93862553361592,0.041666666666666664,357.2916666666667
215,2760,28180480,10209,,,,,,,,,,,,,,,
,,28311552,,3.851405754685402,-0.04821824553073384,0.049884327,0.2,0.041452210396528244,30.97620234489441,0.00025772927999999996,0.33467984199523926,1840,0.35066680908203124,0.9100029692053795,11.049051284790039,-187.89484266944774,0.041666666666666664,324.875
216,2760,28311552,10257,,,,,,,,,,,,,,,
,,28442624,,3.8356064006686212,-0.04775234336120775,0.04792484,0.2,0.0414140522480011,28.581536293029785,0.00025753267199999996,0.31778237223625183,1845,0.34663543701171873,0.9112065955996513,10.237991333007812,-184.55520224466235,0.041666666666666664,338.8333333333333
217,2760,28442624,10305,,,,,,,,,,,,,,,
,,28573696,,3.8585026279091834,-0.04994606679829303,0.04504048,0.2,0.04111269861459732,31.45786279439926,0.000257336064,0.33052772283554077,1850,0.34685821533203126,0.9192601218819618,11.769354820251465,-180.5056451175075,0.08333333333333333,346.2708333333333
218,2760,28573696,10352,,,,,,,,,,,,,,,
,,28704768,,4.072817546129227,-0.04691213000332937,0.051255364,0.2,0.041190799325704575,29.07981539964676,0.000257139456,0.33482128381729126,1855,0.35624847412109373,0.91013552993536,9.844818115234375,-192.00371142450877,0.03125,362.9895833333333
219,2760,28704768,10399,,,,,,,,,,,,,,,
,,28835840,,4.140799176692963,-0.049542493381886744,0.05146528,0.2,0.04133988171815872,29.384432911872864,0.00025694284799999994,0.32326918840408325,1860,0.365692138671875,0.9167857766151428,9.740039825439453,-183.0358048551135,0.0625,344.0104166666667
220,2760,28835840,10447,,,,,,,,,,,,,,,
,,28966912,,4.070473992824555,-0.04796609375043772,0.050182834,0.2,0.04124956578016281,28.37215076684952,0.00025674624,0.32009249925613403,1865,0.35608978271484376,0.9271386563777924,9.934454917907715,-176.9970909929912,0.10416666666666667,338.3020833333333
221,2760,28966912,10494,,,,,,,,,,,,,,,
,,29097984,,4.040594713389874,-0.05013558936771005,0.051116668,0.2,0.041135966777801514,25.177526366710662,0.000256549632,0.3376774787902832,1870,0.35976104736328124,0.9289644733071327,9.858704566955566,-181.27514655358945,0.08333333333333333,336.7395833333333
222,2759,29097984,10543,,,,,,,,,,,,,,,
,,29229056,,3.9135504722595216,-0.051888393028639256,0.046075143,0.2,0.04107771813869476,27.873978304862977,0.000256353024,0.32713234424591064,1875,0.36673431396484374,0.9252578467130661,11.470735549926758,-178.70062096813442,0.10416666666666667,347.1041666666667
223,2760,29229056,10590,,,,,,,,,,,,,,,
,,29360128,,4.069457432627678,-0.05071312137442874,0.05850169,0.2,0.04100866615772247,25.720925199985505,0.00025615641599999997,0.33118483424186707,1880,0.39281158447265624,0.9338615536689758,9.574007034301758,-194.1957701882933,0.010416666666666666,367.3541666666667
224,2759,29360128,10638,,,,,,,,,,,,,,,
,,29491200,,4.119951614737511,-0.048153470305987864,0.042031046,0.2,0.041143640875816345,25.76660513281822,0.00025595980799999996,0.3307274281978607,1885,0.3441436767578125,0.9303358569741249,9.244538307189941,-179.72397956718382,0.08333333333333333,358.59375
225,2760,29491200,10684,,,,,,,,,,,,,,,
,,29622272,,4.031048156321049,-0.04703584228700493,0.057899415,0.2,0.041238509118556976,24.979784345626832,0.00025576319999999996,0.32194846868515015,1890,0.37459259033203124,0.9328294917941093,9.318811416625977,-185.23539216953668,0.07291666666666667,365.46875
226,2759,29622272,10733,,,,,,,,,,,,,,,
,,29753344,,4.164233288168907,-0.04654744840954663,0.05838804,0.2,0.04137107729911804,27.793565690517426,0.00025556659199999995,0.33177661895751953,1895,0.39230804443359374,0.9282017946243286,10.995593070983887,-174.7471232212555,0.09375,349.6354166666667
227,2759,29753344,10780,,,,,,,,,,,,,,,
,,29884416,,4.006045250594616,-0.05037369259516709,0.044154383,0.2,0.04124685004353523,25.095769715309142,0.00025536998399999994,0.32945072650909424,1900,0.3417388916015625,0.9314897209405899,9.838522911071777,-191.17282043178116,0.041666666666666664,356.59375
228,2759,29884416,10828,,,,,,,,,,,,,,,
,,30015488,,3.970979906618595,-0.04707150075701065,0.05101908,0.2,0.0413871668279171,31.857245886325835,0.000255173376,0.3326897621154785,1905,0.3642547607421875,0.9174846634268761,10.412507057189941,-180.95978550250484,0.07291666666666667,345.53125
229,2759,30015488,10875,,,,,,,,,,,,,,,
