time/fps,time/time_elapsed,time/episodes,rollout/success_rate,time/total_timesteps,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length,eval/success_rate
343,26788,30196,0.17,9204080,0.00522764353081584,2.3877840000000003e-05,-0.4324353337287903,1149997,0.4217796325683594,11.817855834960938,,,
343,26790,30200,0.17,9204952,0.005227519199252129,2.3851679999999986e-05,-2.6435720920562744,1150106,0.25792092084884644,11.188100814819336,,,
343,26794,30204,0.19,9206416,0.00521430978551507,2.3807759999999986e-05,-0.46918487548828125,1150289,0.12638065218925476,11.830382347106934,,,
343,26796,30208,0.18,9207584,0.00520980404689908,2.3772720000000012e-05,-1.7151163816452026,1150435,0.20516833662986755,11.195098876953125,,,
,,,,9207808,0.005208303220570087,2.3765999999999986e-05,-0.8372982740402222,1150463,79.27024841308594,11.29288387298584,-176.38062464854497,308.0625,0.0625
343,26806,30212,0.17,9209608,0.005207248032093048,2.3712e-05,-1.4861030578613281,1150688,0.18100464344024658,11.007702827453613,,,
343,26808,30216,0.16,9210648,0.005216110032051802,2.36808e-05,0.22804123163223267,1150818,0.2496417909860611,12.062749862670898,,,
343,26811,30220,0.16,9211744,0.005227979738265276,2.3647919999999986e-05,-1.5066189765930176,1150955,0.20495353639125824,11.55675983428955,,,
343,26814,30224,0.16,9212800,0.005244589410722256,2.361624000000001e-05,0.6723195314407349,1151087,0.40514785051345825,11.412724494934082,,,
343,26815,30228,0.18,9213544,0.005256068427115679,2.359392e-05,2.952049970626831,1151180,0.17050878703594208,11.663528442382812,,,
343,26819,30232,0.16,9215072,0.005261567421257496,2.3548080000000015e-05,-1.9217138290405273,1151371,5.2216033935546875,11.76955795288086,,,
,,,,9216000,0.005262189544737339,2.3520240000000012e-05,-0.6327277421951294,1151487,34.614662170410156,11.549083709716797,-195.25971140938012,319.125,0.125
343,26826,30236,0.15,9216264,0.005262214690446854,2.3512319999999983e-05,1.4403157234191895,1151520,0.11951244622468948,10.346722602844238,,,
343,26828,30240,0.16,9216808,0.005268295761197805,2.3495999999999983e-05,0.8660385608673096,1151588,0.27216413617134094,10.806967735290527,,,
343,26833,30244,0.17,9218984,0.005290678236633539,2.3430720000000004e-05,1.826582908630371,1151860,0.35771670937538147,11.643150329589844,,,
343,26835,30248,0.17,9219856,0.00529739772900939,2.3404559999999983e-05,-0.7302728891372681,1151969,0.13289891183376312,11.230238914489746,,,
343,26838,30252,0.19,9221096,0.0052744862623512745,2.3367360000000013e-05,-2.3660476207733154,1152124,0.3590545058250427,12.001893043518066,,,
343,26843,30256,0.18,9222840,0.005246390588581562,2.3315040000000006e-05,-2.506730794906616,1152342,0.3076745271682739,11.57470417022705,,,
343,26844,30260,0.17,9223392,0.00523723941296339,2.3298479999999996e-05,-0.42241770029067993,1152411,0.17837730050086975,11.342348098754883,,,
,,,,9224192,0.00522251334041357,2.3274480000000008e-05,-1.9061439037322998,1152511,0.24446848034858704,11.462324142456055,-176.92572747232595,322.0,0.15625
343,26851,30264,0.18,9224880,0.005207049660384655,2.3253840000000014e-05,-1.8375751972198486,1152597,0.12347111105918884,11.754987716674805,,,
343,26855,30268,0.18,9226472,0.005177875515073538,2.3206080000000003e-05,-0.9074095487594604,1152796,0.2213650643825531,11.229455947875977,,,
343,26859,30272,0.17,9228072,0.005159651394933462,2.315807999999999e-05,-0.7786421775817871,1152996,0.10868506133556366,12.001311302185059,,,
343,26863,30276,0.17,9229664,0.005143383052200079,2.3110319999999982e-05,-2.3373990058898926,1153195,0.9796140193939209,11.605317115783691,,,
343,26865,30280,0.16,9230680,0.005133143626153469,2.3079840000000005e-05,-0.7322107553482056,1153322,0.14420190453529358,13.224166870117188,,,
,,,,9232384,0.005115838255733252,2.302872e-05,-1.7378818988800049,1153535,2.436570644378662,11.88846492767334,-187.52224606455735,301.59375,0.125
343,26874,30284,0.16,9232416,0.005115755833685398,2.3027760000000007e-05,0.49927687644958496,1153539,1.0219806432724,12.939008712768555,,,
343,26876,30288,0.16,9233200,0.005118588451296091,2.3004239999999995e-05,-0.07168769836425781,1153637,0.8608526587486267,12.525296211242676,,,
343,26879,30292,0.15,9234584,0.0051230620592832565,2.296272e-05,-0.6236268281936646,1153810,0.15697792172431946,10.016745567321777,,,
343,26883,30296,0.15,9236048,0.005119852721691132,2.2918800000000005e-05,-0.5447377562522888,1153993,0.2643442451953888,10.850054740905762,,,
343,26884,30300,0.14,9236560,0.00511785876005888,2.2903439999999994e-05,-0.5471099615097046,1154057,0.21085917949676514,12.471587181091309,,,
343,26890,30304,0.12,9238944,0.005121899303048849,2.2831920000000002e-05,1.0728633403778076,1154355,0.17317338287830353,12.320463180541992,,,
343,26891,30308,0.12,9239432,0.005126214120537043,2.281727999999998e-05,2.2674570083618164,1154416,0.1943662464618683,11.969310760498047,,,
,,,,9240576,0.005120851565152407,2.2782959999999996e-05,-2.076322555541992,1154559,0.24168506264686584,11.809961318969727,-157.37051051998094,292.71875,0.1875
343,26898,30312,0.13,9240640,0.005119757726788521,2.2781040000000007e-05,-1.7109284400939941,1154567,0.2632029056549072,11.035907745361328,,,
343,26902,30316,0.13,9242192,0.0051137604750692844,2.273448e-05,-0.992368757724762,1154761,0.5882930755615234,12.508865356445312,,,
343,26906,30320,0.13,9243672,0.005104636773467064,2.269007999999999e-05,-2.9743950366973877,1154946,8.47584342956543,11.120894432067871,,,
343,26910,30324,0.13,9245328,0.0050839572213590145,2.264039999999999e-05,-0.9135114550590515,1155153,0.2411600798368454,12.18779182434082,,,
343,26913,30328,0.1,9246864,0.00507805310189724,2.259432e-05,0.3489152491092682,1155345,0.46985504031181335,10.5095796585083,,,
343,26916,30332,0.11,9247896,0.00507232453674078,2.256336000000001e-05,1.1623284816741943,1155474,0.2293774038553238,11.307649612426758,,,
,,,,9248768,0.005079653579741716,2.2537199999999988e-05,-0.6606423854827881,1155583,0.3692636489868164,11.140724182128906,-156.8425261908044,279.96875,0.21875
343,26922,30336,0.11,9248912,0.00507968757301569,2.2532879999999998e-05,-0.7675348520278931,1155601,0.44699111580848694,11.624776840209961,,,
343,26925,30340,0.11,9250152,0.0050839451141655445,2.2495679999999994e-05,0.23421722650527954,1155756,0.14894947409629822,11.498844146728516,,,
343,26928,30344,0.11,9251424,0.005094741936773062,2.2457519999999994e-05,0.7922971248626709,1155915,0.4156515300273895,12.521236419677734,,,
343,26931,30348,0.13,9252392,0.005098577123135328,2.2428479999999992e-05,0.7244804501533508,1156036,0.15654274821281433,10.44089126586914,,,
343,26935,30352,0.11,9254288,0.005097619257867336,2.237159999999999e-05,-1.2141191959381104,1156273,0.4240933954715729,11.376836776733398,,,
343,26937,30356,0.11,9254912,0.005097565706819296,2.2352879999999986e-05,0.9630173444747925,1156351,0.14779585599899292,11.581327438354492,,,
,,,,9256960,0.005111688282340765,2.2291439999999984e-05,0.6780479550361633,1156607,0.14453710615634918,10.208452224731445,-175.43839902442022,254.6875,0.09375
343,26947,30360,0.11,9257480,0.0051242029294371605,2.227584e-05,2.702653408050537,1156672,12.352689743041992,12.397981643676758,,,
343,26948,30364,0.11,9258096,0.005129715893417597,2.2257360000000002e-05,1.5862208604812622,1156749,0.31480371952056885,13.247852325439453,,,
343,26954,30368,0.11,9260544,0.005119186360388994,2.2183919999999987e-05,-0.397372841835022,1157055,0.17696647346019745,11.318557739257812,,,
343,26956,30372,0.11,9261000,0.005119845271110535,2.2170239999999996e-05,-2.516199827194214,1157112,0.15433132648468018,11.609429359436035,,,
343,26957,30376,0.12,9261480,0.005117868073284626,2.2155840000000015e-05,-1.1510896682739258,1157172,0.2558479309082031,11.737358093261719,,,
343,26962,30380,0.12,9263696,0.005107022821903229,2.208936e-05,-0.6793034076690674,1157449,0.1379505693912506,11.379947662353516,,,
343,26963,30384,0.13,9264192,0.005104982294142246,2.2074480000000006e-05,-0.021747559309005737,1157511,0.38635897636413574,12.012568473815918,,,
343,26966,30388,0.13,9265112,0.005106593947857618,2.2046880000000013e-05,2.4127769470214844,1157626,0.1971358358860016,12.881046295166016,,,
,,,,9265152,0.0051067061722278595,2.204568000000001e-05,0.8631712198257446,1157631,1.0030688047409058,10.951130867004395,-172.4265030399539,312.84375,0.1875
343,26974,30392,0.12,9266824,0.005108810495585203,2.199552e-05,-2.099608898162842,1157840,0.17965197563171387,10.333151817321777,,,
343,26975,30396,0.13,9267384,0.005113141145557165,2.1978719999999985e-05,2.4243013858795166,1157910,0.2621678113937378,11.22802734375,,,
343,26979,30400,0.14,9269040,0.005133787170052528,2.1929039999999985e-05,0.10393279790878296,1158117,0.1103571429848671,11.530206680297852,,,
343,26982,30404,0.14,9270368,0.005147038493305445,2.1889200000000007e-05,2.616436243057251,1158283,0.32086753845214844,10.492431640625,,,
343,26987,30408,0.14,9272232,0.005156987812370062,2.183328e-05,-1.2709325551986694,1158516,1.1877083778381348,10.833356857299805,,,
343,26989,30412,0.14,9273280,0.0051589235663414,2.180183999999999e-05,1.710366129875183,1158647,0.20430690050125122,12.008882522583008,,,
,,,,9273344,0.005159285385161638,2.1799920000000003e-05,-2.4083492755889893,1158655,0.170151025056839,10.117191314697266,-181.39401901534427,279.0,0.125
343,26996,30416,0.14,9274344,0.0051670377142727375,2.1769920000000008e-05,0.9136360883712769,1158780,0.1402905136346817,11.412147521972656,,,
343,26998,30420,0.14,9275424,0.005183010827749968,2.1737520000000008e-05,0.581798791885376,1158915,0.4488411545753479,10.716557502746582,,,
343,27003,30424,0.14,9277304,0.0052179559133946896,2.1681119999999986e-05,3.0918195247650146,1159150,5.525067329406738,12.161598205566406,,,
343,27005,30428,0.14,9278160,0.005234947428107262,2.1655440000000012e-05,2.716193675994873,1159257,2.921934127807617,10.452154159545898,,,
343,27007,30432,0.12,9278800,0.0052447691559791565,2.1636239999999994e-05,3.7827816009521484,1159337,0.20340761542320251,11.816516876220703,,,
343,27011,30436,0.13,9280496,0.005261286627501249,2.1585359999999996e-05,0.2335587441921234,1159549,4.970255374908447,12.366896629333496,,,
343,27013,30440,0.12,9281360,0.005266353953629732,2.1559439999999985e-05,0.15617114305496216,1159657,0.21914055943489075,10.913430213928223,,,
,,,,9281536,0.0052671851590275764,2.1554159999999998e-05,2.832487106323242,1159679,0.15410271286964417,11.062419891357422,-137.97436341026918,297.34375,0.1875
343,27021,30444,0.11,9283024,0.005270237568765879,2.1509520000000013e-05,-0.7139961123466492,1159865,0.519341230392456,11.772881507873535,,,
343,27023,30448,0.1,9283688,0.005272891838103533,2.1489600000000005e-05,1.6511650085449219,1159948,0.5212005376815796,11.688865661621094,,,
343,27025,30452,0.11,9284552,0.005279657430946827,2.1463679999999994e-05,1.70626699924469,1160056,0.1970214545726776,12.371519088745117,,,
343,27029,30456,0.12,9286304,0.005297077354043722,2.141111999999998e-05,1.4160473346710205,1160275,0.2217405140399933,11.72836971282959,,,
343,27032,30460,0.13,9287440,0.005310642998665571,2.137704e-05,0.8246828317642212,1160417,0.3161613345146179,9.965482711791992,,,
343,27034,30464,0.13,9288576,0.00531656201928854,2.1342959999999986e-05,-0.17199677228927612,1160559,0.15686091780662537,11.515426635742188,,,
,,,,9289728,0.005317543167620897,2.130839999999999e-05,0.5129406452178955,1160703,7.438241958618164,11.869451522827148,-166.8760439524076,290.75,0.15625
343,27042,30468,0.14,9290064,0.0053185829892754555,2.129832e-05,2.647097110748291,1160745,1.7434154748916626,10.306553840637207,,,
343,27044,30472,0.14,9290856,0.00532126659527421,2.1274559999999985e-05,-0.16987597942352295,1160844,1.352954387664795,11.127124786376953,,,
343,27048,30476,0.14,9292456,0.005334749817848206,2.1226560000000005e-05,1.3460791110992432,1161044,0.17381617426872253,11.190847396850586,,,
343,27050,30480,0.13,9293504,0.0053496514447033405,2.1195119999999998e-05,1.2049434185028076,1161175,0.9574111104011536,12.455415725708008,,,
343,27056,30484,0.11,9295648,0.00536881759762764,2.1130800000000015e-05,1.3998804092407227,1161443,0.1377408802509308,12.596303939819336,,,
343,27058,30488,0.12,9296448,0.00537399435415864,2.110679999999999e-05,1.5040351152420044,1161543,0.20895616710186005,10.105161666870117,,,
343,27061,30492,0.13,9297784,0.005391417071223259,2.1066720000000004e-05,0.7065739631652832,1161710,0.19538040459156036,11.660755157470703,,,
,,,,9297920,0.005393211729824543,2.1062639999999986e-05,-0.6181832551956177,1161727,0.9388115406036377,10.747859954833984,-148.33890952614962,281.78125,0.28125
343,27069,30496,0.12,9299640,0.005406389012932777,2.1011040000000002e-05,2.7306435108184814,1161942,0.3903360366821289,11.41187858581543,,,
343,27072,30500,0.12,9300872,0.005410964600741863,2.0974080000000005e-05,0.678110659122467,1162096,0.4569651484489441,12.780353546142578,,,
343,27077,30504,0.12,9302728,0.005394803825765848,2.0918400000000003e-05,2.386929512023926,1162328,0.14624294638633728,12.278803825378418,,,
343,27078,30508,0.13,9303248,0.005394255742430687,2.0902799999999986e-05,-0.9090951085090637,1162393,0.21905437111854553,10.618227005004883,,,
343,27084,30512,0.13,9305600,0.005378067493438721,2.083223999999999e-05,-1.8289141654968262,1162687,0.28176772594451904,11.516347885131836,,,
343,27085,30516,0.13,9306088,0.0053741964511573315,2.0817600000000002e-05,-0.23151659965515137,1162748,7.346372604370117,11.553813934326172,,,
,,,,9306112,0.005374012049287558,2.0816880000000013e-05,0.7066453695297241,1162751,0.21200820803642273,12.119828224182129,-170.25963714254752,309.53125,0.15625
343,27091,30520,0.15,9307032,0.005370182450860739,2.0789279999999986e-05,0.19602352380752563,1162866,0.1678941249847412,11.920610427856445,,,
343,27097,30524,0.15,9309280,0.00535549083724618,2.072184000000001e-05,-0.2586151957511902,1163147,5.7322998046875,11.297260284423828,,,
343,27099,30528,0.15,9310224,0.0053526367992162704,2.0693519999999996e-05,0.4280202388763428,1163265,0.41246816515922546,12.859292030334473,,,
343,27105,30532,0.15,9312376,0.005324322264641523,2.0628960000000006e-05,-0.5108841061592102,1163534,0.1720629334449768,10.668655395507812,,,
343,27107,30536,0.14,9313280,0.005312416236847639,2.0601839999999992e-05,-2.942345142364502,1163647,0.5509120225906372,10.696173667907715,,,
,,,,9314304,0.005293854977935553,2.057112000000001e-05,-0.815681517124176,1163775,0.1080806627869606,10.607553482055664,-170.26363972444113,243.15625,0.15625
343,27115,30540,0.15,9315200,0.00527953403070569,2.0544240000000002e-05,-2.2064120769500732,1163887,0.646102249622345,11.261116027832031,,,
343,27116,30544,0.15,9315800,0.005271486472338438,2.0526239999999983e-05,0.4844471216201782,1163962,70.89595794677734,11.969078063964844,,,
343,27118,30548,0.15,9316448,0.005266311578452587,2.050679999999999e-05,-1.521031141281128,1164043,0.21069464087486267,10.53085994720459,,,
343,27124,30552,0.15,9318760,0.005250186659395695,2.0437439999999995e-05,-2.4659667015075684,1164332,0.14044180512428284,10.970605850219727,,,
343,27126,30556,0.14,9319512,0.00524353189393878,2.0414880000000012e-05,-0.38833433389663696,1164426,0.31095534563064575,10.849638938903809,,,
343,27129,30560,0.14,9321000,0.005231835413724184,2.0370239999999993e-05,-0.46498650312423706,1164612,0.40323424339294434,13.228846549987793,,,
343,27133,30564,0.13,9322400,0.005224862601608038,2.0328239999999985e-05,-0.809542715549469,1164787,0.26049789786338806,11.09910774230957,,,
,,,,9322496,0.005224722903221846,2.032536e-05,0.016204506158828735,1164799,0.1950617879629135,11.082502365112305,-172.4211346420107,331.8125,0.125
343,27140,30568,0.12,9323880,0.005224067717790604,2.0283840000000007e-05,0.2018047571182251,1164972,0.2621568441390991,11.89645004272461,,,
343,27142,30572,0.12,9324808,0.005224890075623989,2.0256000000000004e-05,1.8202482461929321,1165088,0.1083555668592453,12.705065727233887,,,
343,27147,30576,0.11,9326768,0.005238788202404976,2.0197200000000014e-05,-0.9837441444396973,1165333,0.3183659315109253,10.680185317993164,,,
343,27150,30580,0.12,9327968,0.00524207903072238,2.016120000000001e-05,0.8769564628601074,1165483,0.1872517317533493,11.63524055480957,,,
343,27153,30584,0.12,9329160,0.005251846741884947,2.0125440000000015e-05,-1.37091064453125,1165632,0.26892757415771484,11.307502746582031,,,
343,27156,30588,0.11,9330296,0.005259217228740454,2.009136e-05,0.20683743059635162,1165774,0.5487923622131348,11.855888366699219,,,
,,,,9330688,0.0052595906890928745,2.0079599999999997e-05,-0.27541205286979675,1165823,0.319122850894928,10.750459671020508,-146.53450065188514,318.28125,0.21875
343,27163,30592,0.11,9331624,0.005259572993963957,2.0051519999999987e-05,0.8041744232177734,1165940,9.540180206298828,11.547894477844238,,,
343,27165,30596,0.12,9332440,0.005258707795292139,2.0027039999999982e-05,0.4493480920791626,1166042,0.20858228206634521,12.545706748962402,,,
343,27169,30600,0.12,9334224,0.005260187666863203,1.997352000000001e-05,0.05025005340576172,1166265,2.1236491203308105,10.708816528320312,,,
343,27172,30604,0.14,9335200,0.005267195403575897,1.994424e-05,1.489626169204712,1166387,0.2086385190486908,11.266546249389648,,,
343,27175,30608,0.13,9336584,0.005282339174300432,1.9902720000000007e-05,-0.03131288290023804,1166560,0.15889577567577362,11.988840103149414,,,
343,27178,30612,0.13,9337872,0.005294119939208031,1.9864079999999994e-05,4.4362640380859375,1166721,0.23839148879051208,12.178648948669434,,,
,,,,9338880,0.005311504006385803,1.983383999999999e-05,2.2062435150146484,1166847,0.7851210832595825,10.954939842224121,-178.19550634817278,286.5625,0.0625
343,27186,30616,0.13,9339560,0.005319257266819477,1.9813440000000002e-05,-0.15416567027568817,1166932,0.12165184319019318,11.69444465637207,,,
343,27189,30620,0.11,9340920,0.005322664976119995,1.9772639999999994e-05,0.8048396706581116,1167102,2.5337252616882324,12.498932838439941,,,
343,27192,30624,0.12,9341960,0.0053237867541611195,1.9741439999999996e-05,-2.023836135864258,1167232,0.1573827862739563,10.871936798095703,,,
343,27194,30628,0.12,9342968,0.0053224340081214905,1.9711199999999995e-05,-2.1570327281951904,1167358,0.2010987401008606,11.013884544372559,,,
343,27200,30632,0.12,9345152,0.005311131943017244,1.964568000000001e-05,0.9552491903305054,1167631,1.0206998586654663,11.50965690612793,,,
343,27202,30636,0.12,9346160,0.005309394560754299,1.9615440000000005e-05,-1.1754778623580933,1167757,0.25333553552627563,11.846085548400879,,,
,,,,9347072,0.005307372193783522,1.9588079999999985e-05,0.04444992542266846,1167871,0.23660270869731903,12.193211555480957,-177.56794486746048,324.5625,0.125
343,27210,30640,0.13,9347536,0.005303640384227037,1.9574159999999983e-05,-1.5002774000167847,1167929,1.3159282207489014,10.618793487548828,,,
343,27213,30644,0.13,9348808,0.005294278729707003,1.9535999999999984e-05,-1.7259492874145508,1168088,0.2426919937133789,10.767796516418457,,,
343,27217,30648,0.14,9350544,0.005286971107125282,1.9483919999999986e-05,-1.5193637609481812,1168305,0.13191890716552734,12.530172348022461,,,
343,27220,30652,0.14,9351464,0.005281515885144472,1.9456319999999993e-05,-1.2170592546463013,1168420,0.3581498861312866,10.379140853881836,,,
343,27224,30656,0.14,9353296,0.005280062556266785,1.940136000000001e-05,0.5153169631958008,1168649,0.16157330572605133,11.931802749633789,,,
343,27226,30660,0.13,9354056,0.0052792723290622234,1.9378559999999988e-05,0.01777958869934082,1168744,0.2740236520767212,11.454177856445312,,,
343,27229,30664,0.15,9355240,0.005274823401123285,1.9343039999999997e-05,-2.4887425899505615,1168892,0.8586841225624084,12.446426391601562,,,
,,,,9355264,0.005274682771414518,1.934232000000001e-05,-0.6627388596534729,1168895,0.6137513518333435,10.982919692993164,-155.08220580118214,295.4375,0.1875
343,27234,30668,0.16,9355944,0.0052759707905352116,1.932191999999999e-05,0.10945767164230347,1168980,0.6684224605560303,12.00533390045166,,,
343,27238,30672,0.16,9357248,0.005284853745251894,1.9282799999999998e-05,-0.844521164894104,1169143,69.09991455078125,12.361533164978027,,,
343,27240,30676,0.16,9358296,0.0052934130653738976,1.9251359999999994e-05,0.5474755764007568,1169274,0.13977739214897156,10.69940185546875,,,
343,27245,30680,0.16,9360016,0.0053086429834365845,1.919976000000001e-05,0.09338128566741943,1169489,0.3687678575515747,10.499839782714844,,,
343,27248,30684,0.16,9361488,0.005311992950737476,1.9155600000000003e-05,-0.6837576627731323,1169673,0.4067475199699402,11.927850723266602,,,
343,27252,30688,0.16,9363000,0.005302955396473408,1.9110239999999998e-05,-1.4585623741149902,1169862,7.486303329467773,11.922737121582031,,,
,,,,9363456,0.005301519297063351,1.9096560000000007e-05,-2.5109965801239014,1169919,0.14217382669448853,11.141103744506836,-186.16579334313997,354.0625,0.03125
343,27259,30692,0.15,9364232,0.005297554191201925,1.907328e-05,-0.859781801700592,1170016,0.18118444085121155,11.126615524291992,,,
343,27262,30696,0.15,9365640,0.005290609784424305,1.9031039999999987e-05,-0.2423105239868164,1170192,0.1253877878189087,12.086372375488281,,,
343,27267,30700,0.14,9367424,0.005288037471473217,1.8977520000000014e-05,0.7429822683334351,1170415,0.11844821274280548,11.258810043334961,,,
343,27269,30704,0.12,9368256,0.005294258706271648,1.8952559999999996e-05,1.070701241493225,1170519,0.204219251871109,11.889617919921875,,,
343,27272,30708,0.12,9369768,0.005291346460580826,1.890719999999999e-05,0.43331485986709595,1170708,10.860374450683594,12.971960067749023,,,
343,27275,30712,0.12,9370712,0.005288095213472843,1.887888000000001e-05,1.8569111824035645,1170826,0.16445833444595337,13.528675079345703,,,
,,,,9371648,0.005286618135869503,1.88508e-05,-0.5148957967758179,1170943,0.7828317880630493,10.989376068115234,-162.84949814317991,299.625,0.25
343,27282,30716,0.12,9371960,0.005286927800625563,1.8841439999999995e-05,-1.6117899417877197,1170982,0.24193628132343292,11.718557357788086,,,
343,27285,30720,0.14,9373088,0.00528570543974638,1.880759999999999e-05,-1.1037421226501465,1171123,50.01871871948242,11.190632820129395,,,
343,27287,30724,0.13,9373904,0.005283936392515898,1.8783119999999984e-05,-2.093278408050537,1171225,0.1205921471118927,10.915525436401367,,,
343,27289,30728,0.14,9374936,0.005278443917632103,1.8752159999999994e-05,0.03864802420139313,1171354,0.12559443712234497,11.354683876037598,,,
343,27291,30732,0.18,9375824,0.005277133081108332,1.8725519999999993e-05,-1.5898582935333252,1171465,0.12574328482151031,10.310835838317871,,,
343,27294,30736,0.19,9376944,0.0052763354033231735,1.8691919999999994e-05,-0.7254104614257812,1171605,0.4967951476573944,12.057720184326172,,,
343,27297,30740,0.18,9378000,0.005284732673317194,1.866023999999998e-05,2.4006214141845703,1171737,0.15329477190971375,11.798553466796875,,,
343,27299,30744,0.2,9378848,0.0052924565970897675,1.8634799999999983e-05,1.8520137071609497,1171843,0.1802673041820526,11.278949737548828,,,
343,27301,30748,0.19,9379824,0.005299828480929136,1.8605520000000008e-05,1.0550488233566284,1171965,1.4712108373641968,10.988462448120117,,,
,,,,9379840,0.005299985408782959,1.8605039999999995e-05,1.617233157157898,1171967,0.40027064085006714,10.678643226623535,-191.83187501890995,286.65625,0.09375
343,27307,30752,0.19,9380648,0.00530835660174489,1.8580799999999997e-05,0.3876863718032837,1172068,0.313239723443985,12.279991149902344,,,
343,27308,30756,0.21,9381264,0.005315106827765703,1.8562319999999998e-05,1.9923051595687866,1172145,0.12365653365850449,10.35099983215332,,,
343,27313,30760,0.21,9383040,0.0053301602602005005,1.8509039999999998e-05,-0.15543901920318604,1172367,0.20126643776893616,11.596879959106445,,,
343,27316,30764,0.2,9384384,0.005328797735273838,1.8468720000000003e-05,-1.7064210176467896,1172535,0.44816315174102783,11.526456832885742,,,
343,27318,30768,0.19,9385144,0.005321180447936058,1.8445920000000014e-05,0.29033011198043823,1172630,8.098734855651855,13.591235160827637,,,
343,27321,30772,0.2,9386232,0.005312851630151272,1.8413280000000007e-05,-0.5689530372619629,1172766,0.4153822064399719,10.873319625854492,,,
343,27324,30776,0.2,9387600,0.005309184547513723,1.8372239999999993e-05,-1.52866530418396,1172937,0.12942522764205933,11.145339965820312,,,
,,,,9388032,0.005304209887981415,1.8359279999999987e-05,-1.6454862356185913,1172991,0.3235872983932495,10.669775009155273,-164.6302615284149,327.0,0.09375
343,27332,30780,0.19,9389200,0.005293733906000853,1.8324240000000013e-05,-1.5704354047775269,1173137,0.19258786737918854,11.265575408935547,,,
343,27335,30784,0.19,9390544,0.005284813232719898,1.8283919999999984e-05,0.06706893444061279,1173305,0.14977671205997467,11.537479400634766,,,
343,27337,30788,0.2,9391536,0.005283439997583628,1.8254159999999996e-05,-0.11464005708694458,1173429,0.16577595472335815,11.390497207641602,,,
343,27340,30792,0.21,9392480,0.005284634418785572,1.8225840000000014e-05,-0.8837915658950806,1173547,0.5752172470092773,11.289931297302246,,,
343,27344,30796,0.21,9394216,0.005288213957101107,1.8173760000000016e-05,-3.1896777153015137,1173764,0.18569813668727875,11.632574081420898,,,
343,27347,30800,0.21,9395400,0.005275973118841648,1.813823999999999e-05,-0.7312618494033813,1173912,0.20988401770591736,12.409721374511719,,,
343,27349,30804,0.21,9396216,0.005265271756798029,1.811375999999999e-05,-3.011624813079834,1174014,0.23375588655471802,11.17813777923584,,,
,,,,9396224,0.0052651409059762955,1.8113520000000014e-05,-0.6520816087722778,1174015,0.1481957733631134,11.525941848754883,-177.2954640065098,267.15625,0.15625
343,27357,30808,0.21,9397912,0.005232656374573708,1.806287999999999e-05,-4.247045516967773,1174226,0.1523190438747406,11.36236572265625,,,
343,27359,30812,0.21,9398592,0.005218659993261099,1.8042480000000004e-05,-2.9973502159118652,1174311,0.30087584257125854,10.390338897705078,,,
343,27364,30816,0.21,9400432,0.005187965929508209,1.7987280000000015e-05,-2.638617515563965,1174541,0.15447014570236206,12.147913932800293,,,
343,27366,30820,0.19,9401408,0.0051758852787315845,1.7958000000000007e-05,-4.421993732452393,1174663,0.23238880932331085,10.967313766479492,,,
343,27370,30824,0.2,9402960,0.005166857969015837,1.791144e-05,0.8500841856002808,1174857,1.2113566398620605,10.879629135131836,,,
343,27372,30828,0.2,9403784,0.005165498238056898,1.7886719999999987e-05,0.7544036507606506,1174960,0.19173038005828857,11.274286270141602,,,
,,,,9404416,0.00516727939248085,1.786776000000001e-05,2.084909439086914,1175039,0.4210965931415558,11.456995010375977,-170.3466412517119,285.0625,0.09375
343,27378,30832,0.17,9404944,0.005170042160898447,1.7851919999999985e-05,0.8984063863754272,1175105,0.1809818148612976,11.917808532714844,,,
343,27381,30836,0.17,9406232,0.0051673706620931625,1.7813280000000006e-05,-0.7017830610275269,1175266,0.7499945759773254,11.422231674194336,,,
343,27385,30840,0.16,9407768,0.005164446774870157,1.7767200000000015e-05,-1.6488149166107178,1175458,0.1320120245218277,10.924030303955078,,,
343,27388,30844,0.15,9409224,0.0051553333178162575,1.7723519999999992e-05,-1.7721173763275146,1175640,0.11385190486907959,11.365144729614258,,,
343,27389,30848,0.15,9409608,0.005152521654963493,1.7711999999999992e-05,-1.7269757986068726,1175688,1.8948264122009277,11.542177200317383,,,
343,27393,30852,0.16,9410960,0.005144771188497543,1.767143999999999e-05,-0.37324059009552,1175857,0.17418551445007324,11.53257942199707,,,
343,27395,30856,0.14,9411936,0.005141977686434984,1.7642159999999982e-05,-1.005894660949707,1175979,0.11486269533634186,10.096708297729492,,,
,,,,9412608,0.005143552087247372,1.7622000000000002e-05,0.7201541066169739,1176063,1.548542857170105,11.801122665405273,-171.29798673295062,276.90625,0.1875
343,27402,30860,0.15,9412912,0.005144388414919376,1.7612880000000007e-05,0.9407617449760437,1176101,0.1613682508468628,10.253944396972656,,,
343,27406,30864,0.15,9414896,0.005147924181073904,1.7553359999999994e-05,0.014102160930633545,1176349,0.2732069492340088,12.50281047821045,,,
343,27410,30868,0.15,9416104,0.005154283717274666,1.7517119999999983e-05,-0.24524372816085815,1176500,105.16249084472656,10.447836875915527,,,
343,27413,30872,0.16,9417544,0.005166385322809219,1.7473920000000007e-05,1.6143860816955566,1176680,0.3172661066055298,12.419421195983887,,,
